country code,city,postal code,state name,state abbreviation,county,county number,community,community number,latitude,longitude,accuracy
US,Utica,39175,Mississippi,MS,Hinds,49,,,32.1229,-90.6047,4
US,Jackson,39201,Mississippi,MS,Hinds,49,,,32.2935,-90.1867,4
US,Jackson,39202,Mississippi,MS,Hinds,49,,,32.3149,-90.1782,4
US,Jackson,39203,Mississippi,MS,Hinds,49,,,32.3081,-90.2021,4
US,Jackson,39204,Mississippi,MS,Hinds,49,,,32.2832,-90.2306,4
US,Jackson,39205,Mississippi,MS,Hinds,49,,,32.2988,-90.1848,4
US,Jackson,39206,Mississippi,MS,Hinds,49,,,32.37,-90.1738,4
US,Jackson,39207,Mississippi,MS,Hinds,49,,,32.2988,-90.1848,4
US,Jackson,39209,Mississippi,MS,Hinds,49,,,32.3184,-90.2446,4
US,Jackson,39210,Mississippi,MS,Hinds,49,,,32.3218,-90.1771,4
US,Jackson,39211,Mississippi,MS,Hinds,49,,,32.3739,-90.1293,4
US,Jackson,39212,Mississippi,MS,Hinds,49,,,32.2435,-90.2612,4
US,Jackson,39213,Mississippi,MS,Hinds,49,,,32.3553,-90.2171,4
US,Jackson,39215,Mississippi,MS,Hinds,49,,,32.2988,-90.1848,4
US,Jackson,39216,Mississippi,MS,Hinds,49,,,32.3386,-90.1708,4
US,Jackson,39217,Mississippi,MS,Hinds,49,,,32.2974,-90.2081,4
US,Jackson,39225,Mississippi,MS,Hinds,49,,,32.2988,-90.1848,4
US,Jackson,39236,Mississippi,MS,Hinds,49,,,32.2988,-90.1848,4
US,Jackson,39250,Mississippi,MS,Hinds,49,,,32.2988,-90.1848,4
US,Jackson,39269,Mississippi,MS,Hinds,49,,,32.3003,-90.1886,4
US,Jackson,39271,Mississippi,MS,Hinds,49,,,32.2988,-90.1848,4
US,Byram,39272,Mississippi,MS,Hinds,49,,,32.1888,-90.2595,4
US,Jackson,39282,Mississippi,MS,Hinds,49,,,32.2988,-90.1848,4
US,Jackson,39283,Mississippi,MS,Hinds,49,,,32.2988,-90.1848,4
US,Jackson,39284,Mississippi,MS,Hinds,49,,,32.2988,-90.1848,4
US,Jackson,39286,Mississippi,MS,Hinds,49,,,32.2988,-90.1848,4
US,Jackson,39289,Mississippi,MS,Hinds,49,,,32.2988,-90.1848,4
US,Jackson,39296,Mississippi,MS,Hinds,49,,,32.2988,-90.1848,4
US,Cruger,38924,Mississippi,MS,Holmes,51,,,33.311,-90.2316,4
US,Durant,39063,Mississippi,MS,Holmes,51,,,33.0828,-89.8612,4
US,Goodman,39079,Mississippi,MS,Holmes,51,,,32.9892,-89.9433,4
US,Lexington,39095,Mississippi,MS,Holmes,51,,,33.125,-90.0557,4
US,Pickens,39146,Mississippi,MS,Holmes,51,,,32.8905,-89.9737,4
US,Tchula,39169,Mississippi,MS,Holmes,51,,,33.1624,-90.25,4
US,West,39192,Mississippi,MS,Holmes,51,,,33.1883,-89.7695,4
US,Isola,38754,Mississippi,MS,Humphreys,53,,,33.2471,-90.604,4
US,Belzoni,39038,Mississippi,MS,Humphreys,53,,,33.1842,-90.4924,4
US,Louise,39097,Mississippi,MS,Humphreys,53,,,32.9919,-90.5893,4
US,Midnight,39115,Mississippi,MS,Humphreys,53,,,33.0496,-90.5734,4
US,Silver City,39166,Mississippi,MS,Humphreys,53,,,33.0507,-90.4928,4
US,Grace,38745,Mississippi,MS,Issaquena,55,,,32.9775,-90.983,4
US,Mayersville,39113,Mississippi,MS,Issaquena,55,,,32.9013,-91.0286,4
US,Valley Park,39177,Mississippi,MS,Issaquena,55,,,32.6323,-90.8542,4
US,Fulton,38843,Mississippi,MS,Itawamba,57,,,34.2745,-88.3793,4
US,Golden,38847,Mississippi,MS,Itawamba,57,,,34.4812,-88.1842,4
US,Mantachie,38855,Mississippi,MS,Itawamba,57,,,34.3243,-88.4912,4
US,Nettleton,38858,Mississippi,MS,Itawamba,57,,,34.0821,-88.6052,4
US,Tremont,38876,Mississippi,MS,Itawamba,57,,,34.2335,-88.2392,4
US,Escatawpa,39552,Mississippi,MS,Jackson,59,,,30.4411,-88.6345,4
US,Gautier,39553,Mississippi,MS,Jackson,59,,,30.398,-88.6412,4
US,Hurley,39555,Mississippi,MS,Jackson,59,,,30.7132,-88.5197,4
US,Moss Point,39562,Mississippi,MS,Jackson,59,,,30.5471,-88.4927,4
US,Moss Point,39563,Mississippi,MS,Jackson,59,,,30.425,-88.5233,4
US,Ocean Springs,39564,Mississippi,MS,Jackson,59,,,30.4404,-88.7801,4
US,Vancleave,39565,Mississippi,MS,Jackson,59,,,30.5405,-88.6875,4
US,Ocean Springs,39566,Mississippi,MS,Jackson,59,,,30.4113,-88.8278,4
US,Pascagoula,39567,Mississippi,MS,Jackson,59,,,30.3658,-88.5561,4
US,Pascagoula,39568,Mississippi,MS,Jackson,59,,,30.4411,-88.6345,4
US,Pascagoula,39569,Mississippi,MS,Jackson,59,,,30.3658,-88.5561,4
US,Pascagoula,39581,Mississippi,MS,Jackson,59,,,30.3664,-88.5289,4
US,Pascagoula,39595,Mississippi,MS,Jackson,59,,,30.3658,-88.5561,4
US,Louin,39338,Mississippi,MS,Jasper,61,,,32.0997,-89.2199,4
US,Paulding,39348,Mississippi,MS,Jasper,61,,,32.0167,-89.0584,4
US,Rose Hill,39356,Mississippi,MS,Jasper,61,,,32.1489,-89.0011,4
US,Vossburg,39366,Mississippi,MS,Jasper,61,,,31.9506,-88.9707,4
US,Bay Springs,39422,Mississippi,MS,Jasper,61,,,31.9449,-89.2338,4
US,Heidelberg,39439,Mississippi,MS,Jasper,61,,,31.882,-88.9981,4
US,Moss,39460,Mississippi,MS,Jasper,61,,,31.8152,-89.1778,4
US,Stringer,39481,Mississippi,MS,Jasper,61,,,31.8447,-89.2621,4
US,Fayette,39069,Mississippi,MS,Jefferson,63,,,31.7121,-91.0582,4
US,Harriston,39081,Mississippi,MS,Jefferson,63,,,31.74,-91.0509,4
US,Lorman,39096,Mississippi,MS,Jefferson,63,,,31.8383,-91.0957,4
US,Union Church,39668,Mississippi,MS,Jefferson,63,,,31.7105,-90.8259,4
US,Bassfield,39421,Mississippi,MS,Jefferson Davis,65,,,31.5037,-89.7027,4
US,Carson,39427,Mississippi,MS,Jefferson Davis,65,,,31.4814,-89.8279,4
US,Prentiss,39474,Mississippi,MS,Jefferson Davis,65,,,31.6057,-89.8735,4
US,Eastabuchie,39436,Mississippi,MS,Jones,67,,,31.4555,-89.302,4
US,Ellisville,39437,Mississippi,MS,Jones,67,,,31.5797,-89.2231,4
US,Laurel,39440,Mississippi,MS,Jones,67,,,31.7054,-89.1312,4
US,Laurel,39441,Mississippi,MS,Jones,67,,,31.7277,-89.0755,4
US,Laurel,39442,Mississippi,MS,Jones,67,,,31.6823,-89.0406,4
US,Laurel,39443,Mississippi,MS,Jones,67,,,31.7138,-89.0759,4
US,Moselle,39459,Mississippi,MS,Jones,67,,,31.4836,-89.3206,4
US,Sandersville,39477,Mississippi,MS,Jones,67,,,31.7909,-89.0414,4
US,Soso,39480,Mississippi,MS,Jones,67,,,31.7594,-89.3082,4
US,De Kalb,39328,Mississippi,MS,Kemper,69,,,32.7162,-88.7332,4
US,Porterville,39352,Mississippi,MS,Kemper,69,,,32.6368,-88.4984,4
US,Preston,39354,Mississippi,MS,Kemper,69,,,32.8826,-88.8289,4
US,Scooba,39358,Mississippi,MS,Kemper,69,,,32.8402,-88.4883,4
US,Abbeville,38601,Mississippi,MS,Lafayette,71,,,34.4719,-89.4475,4
US,Oxford,38655,Mississippi,MS,Lafayette,71,,,34.3308,-89.4835,4
US,Taylor,38673,Mississippi,MS,Lafayette,71,,,34.2849,-89.6273,4
US,Tula,38675,Mississippi,MS,Lafayette,71,,,34.3582,-89.4839,4
US,University,38677,Mississippi,MS,Lafayette,71,,,34.3659,-89.5254,4
US,Waterford,38685,Mississippi,MS,Lafayette,71,,,34.5476,-89.6129,4
US,Toccopola,38874,Mississippi,MS,Lafayette,71,,,34.2265,-89.2519,4
US,Paris,38949,Mississippi,MS,Lafayette,71,,,34.1787,-89.4598,4
US,Lumberton,39455,Mississippi,MS,Lamar,73,,,31.0013,-89.4523,4
US,Purvis,39475,Mississippi,MS,Lamar,73,,,31.1496,-89.4623,4
US,Sumrall,39482,Mississippi,MS,Lamar,73,,,31.36,-89.5777,4
US,Meridian,39301,Mississippi,MS,Lauderdale,75,,,32.3574,-88.656,4
US,Meridian,39302,Mississippi,MS,Lauderdale,75,,,32.3643,-88.7037,4
US,Meridian,39303,Mississippi,MS,Lauderdale,75,,,32.4012,-88.6523,4
US,Meridian,39304,Mississippi,MS,Lauderdale,75,,,32.4208,-88.646,4
US,Meridian,39305,Mississippi,MS,Lauderdale,75,,,32.4401,-88.6783,4
US,Meridian,39307,Mississippi,MS,Lauderdale,75,,,32.3736,-88.7436,4
US,Meridian,39309,Mississippi,MS,Lauderdale,75,,,32.5505,-88.6132,4
US,Bailey,39320,Mississippi,MS,Lauderdale,75,,,32.4676,-88.7228,4
US,Collinsville,39325,Mississippi,MS,Lauderdale,75,,,32.5643,-88.875,4
US,Daleville,39326,Mississippi,MS,Lauderdale,75,,,32.5511,-88.6609,4
US,Lauderdale,39335,Mississippi,MS,Lauderdale,75,,,32.5022,-88.4956,4
US,Marion,39342,Mississippi,MS,Lauderdale,75,,,32.4245,-88.6483,4
US,Toomsuba,39364,Mississippi,MS,Lauderdale,75,,,32.4296,-88.4892,4
US,Newhebron,39140,Mississippi,MS,Lawrence,77,,,31.73,-90.0153,1
US,Jayess,39641,Mississippi,MS,Lawrence,77,,,31.4036,-90.1864,4
US,Monticello,39654,Mississippi,MS,Lawrence,77,,,31.5238,-90.128,4
US,Oak Vale,39656,Mississippi,MS,Lawrence,77,,,31.442,-89.9827,4
US,Silver Creek,39663,Mississippi,MS,Lawrence,77,,,31.5755,-90.0173,4
US,Sontag,39665,Mississippi,MS,Lawrence,77,,,31.6524,-90.2043,4
US,Carthage,39051,Mississippi,MS,Leake,79,,,32.7852,-89.5241,4
US,Lena,39094,Mississippi,MS,Leake,79,,,32.6446,-89.5494,4
US,Madden,39109,Mississippi,MS,Leake,79,,,32.6909,-89.3554,4
US,Thomastown,39171,Mississippi,MS,Leake,79,,,32.864,-89.6695,4
US,Walnut Grove,39189,Mississippi,MS,Leake,79,,,32.6134,-89.4105,4
US,Tupelo,38801,Mississippi,MS,Lee,81,,,34.2538,-88.7209,4
US,Tupelo,38802,Mississippi,MS,Lee,81,,,34.2345,-88.7671,4
US,Tupelo,38803,Mississippi,MS,Lee,81,,,34.1876,-88.7785,4
US,Tupelo,38804,Mississippi,MS,Lee,81,,,34.2823,-88.6715,4
US,Baldwyn,38824,Mississippi,MS,Lee,81,,,34.528,-88.6375,4
US,Belden,38826,Mississippi,MS,Lee,81,,,34.3057,-88.8462,4
US,Guntown,38849,Mississippi,MS,Lee,81,,,34.4563,-88.6975,4
US,Mooreville,38857,Mississippi,MS,Lee,81,,,34.2808,-88.595,4
US,Plantersville,38862,Mississippi,MS,Lee,81,,,34.2011,-88.6335,4
US,Saltillo,38866,Mississippi,MS,Lee,81,,,34.3831,-88.6674,4
US,Shannon,38868,Mississippi,MS,Lee,81,,,34.121,-88.7342,4
US,Verona,38879,Mississippi,MS,Lee,81,,,34.1943,-88.7198,4
US,Greenwood,38930,Mississippi,MS,Leflore,83,,,33.5159,-90.1726,4
US,Greenwood,38935,Mississippi,MS,Leflore,83,,,33.5162,-90.1795,4
US,Itta Bena,38941,Mississippi,MS,Leflore,83,,,33.4798,-90.3394,4
US,Minter City,38944,Mississippi,MS,Leflore,83,,,33.7515,-90.3133,4
US,Money,38945,Mississippi,MS,Leflore,83,,,33.6507,-90.1969,4
US,Morgan City,38946,Mississippi,MS,Leflore,83,,,33.3807,-90.3504,4
US,Schlater,38952,Mississippi,MS,Leflore,83,,,33.6244,-90.362,4
US,Swiftown,38959,Mississippi,MS,Leflore,83,,,33.3809,-90.3496,4
US,Brookhaven,39601,Mississippi,MS,Lincoln,85,,,31.5858,-90.452,4
US,Brookhaven,39602,Mississippi,MS,Lincoln,85,,,31.5334,-90.4907,4
US,Brookhaven,39603,Mississippi,MS,Lincoln,85,,,31.6123,-90.4467,4
US,Bogue Chitto,39629,Mississippi,MS,Lincoln,85,,,31.4563,-90.4732,4
US,Ruth,39662,Mississippi,MS,Lincoln,85,,,31.3795,-90.2867,4
US,Columbus,39701,Mississippi,MS,Lowndes,87,,,33.4109,-88.5047,4
US,Columbus,39702,Mississippi,MS,Lowndes,87,,,33.4812,-88.3554,4
US,Columbus,39703,Mississippi,MS,Lowndes,87,,,33.4841,-88.284,4
US,Columbus,39704,Mississippi,MS,Lowndes,87,,,33.5485,-88.3796,4
US,Columbus,39705,Mississippi,MS,Lowndes,87,,,33.5508,-88.4865,4
US,Columbus,39710,Mississippi,MS,Lowndes,87,,,33.5163,-88.4601,4
US,Artesia,39736,Mississippi,MS,Lowndes,87,,,33.4115,-88.6443,4
US,Crawford,39743,Mississippi,MS,Lowndes,87,,,33.3219,-88.5671,4
US,Mayhew,39753,Mississippi,MS,Lowndes,87,,,33.4838,-88.6409,4
US,Steens,39766,Mississippi,MS,Lowndes,87,,,33.5671,-88.3278,4
US,Camden,39045,Mississippi,MS,Madison,89,,,32.7853,-89.8698,4
US,Canton,39046,Mississippi,MS,Madison,89,,,32.6205,-90.0061,4
US,Flora,39071,Mississippi,MS,Madison,89,,,32.5578,-90.3235,4
US,Madison,39110,Mississippi,MS,Madison,89,,,32.4671,-90.1087,4
US,Madison,39130,Mississippi,MS,Madison,89,,,32.4618,-90.1154,4
US,Ridgeland,39157,Mississippi,MS,Madison,89,,,32.4122,-90.1207,4
US,Ridgeland,39158,Mississippi,MS,Madison,89,,,32.4285,-90.1323,4
US,Sharon,39163,Mississippi,MS,Madison,89,,,32.6424,-90.0907,4
US,Columbia,39429,Mississippi,MS,Marion,91,,,31.2559,-89.7998,4
US,Sandy Hook,39478,Mississippi,MS,Marion,91,,,31.0479,-89.8183,4
US,Foxworth,39483,Mississippi,MS,Marion,91,,,31.2473,-89.9311,4
US,Kokomo,39643,Mississippi,MS,Marion,91,,,31.244,-90.0194,4
US,Byhalia,38611,Mississippi,MS,Marshall,93,,,34.8854,-89.6763,4
US,Holly Springs,38634,Mississippi,MS,Marshall,93,,,34.7676,-89.4487,4
US,Holly Springs,38635,Mississippi,MS,Marshall,93,,,34.7471,-89.4897,4
US,Lamar,38642,Mississippi,MS,Marshall,93,,,34.9271,-89.3163,4
US,Mount Pleasant,38649,Mississippi,MS,Marshall,93,,,34.9536,-89.523,4
US,Potts Camp,38659,Mississippi,MS,Marshall,93,,,34.6047,-89.3151,4
US,Red Banks,38661,Mississippi,MS,Marshall,93,,,34.8937,-89.5649,4
US,Victoria,38679,Mississippi,MS,Marshall,93,,,34.8708,-89.6408,4
US,Amory,38821,Mississippi,MS,Monroe,95,,,33.9844,-88.4709,4
US,Becker,38825,Mississippi,MS,Monroe,95,,,33.8698,-88.4622,4
US,Gattman,38844,Mississippi,MS,Monroe,95,,,33.8742,-88.2588,4
US,Greenwood Springs,38848,Mississippi,MS,Monroe,95,,,33.8871,-88.3089,4
US,Smithville,38870,Mississippi,MS,Monroe,95,,,34.0648,-88.39,4
US,Aberdeen,39730,Mississippi,MS,Monroe,95,,,33.8284,-88.538,4
US,Caledonia,39740,Mississippi,MS,Monroe,95,,,33.6865,-88.3145,4
US,Hamilton,39746,Mississippi,MS,Monroe,95,,,33.7404,-88.4112,4
US,Prairie,39756,Mississippi,MS,Monroe,95,,,33.7836,-88.6642,4
US,Duck Hill,38925,Mississippi,MS,Montgomery,97,,,33.5632,-89.6419,4
US,Winona,38967,Mississippi,MS,Montgomery,97,,,33.4858,-89.7277,4
US,Kilmichael,39747,Mississippi,MS,Montgomery,97,,,33.4165,-89.5696,4
US,Stewart,39767,Mississippi,MS,Montgomery,97,,,33.5101,-89.479,4
US,Philadelphia,39350,Mississippi,MS,Neshoba,99,,,32.7572,-89.1154,4
US,Union,39365,Mississippi,MS,Neshoba,99,,,32.6439,-89.112,4
US,Conehatta,39057,Mississippi,MS,Newton,101,,,32.467,-89.269,4
US,Chunky,39323,Mississippi,MS,Newton,101,,,32.3505,-88.9551,4
US,Decatur,39327,Mississippi,MS,Newton,101,,,32.4358,-89.1168,4
US,Hickory,39332,Mississippi,MS,Newton,101,,,32.32,-89.0093,4
US,Lawrence,39336,Mississippi,MS,Newton,101,,,32.2876,-89.2724,4
US,Little Rock,39337,Mississippi,MS,Newton,101,,,32.5049,-88.9955,4
US,Newton,39345,Mississippi,MS,Newton,101,,,32.3244,-89.184,4
US,Macon,39341,Mississippi,MS,Noxubee,103,,,33.1027,-88.5781,4
US,Shuqualak,39361,Mississippi,MS,Noxubee,103,,,32.9769,-88.5594,4
US,Brooksville,39739,Mississippi,MS,Noxubee,103,,,33.2346,-88.5823,4
US,Starkville,39759,Mississippi,MS,Oktibbeha,105,,,33.4505,-88.8196,4
US,Starkville,39760,Mississippi,MS,Oktibbeha,105,,,33.4599,-88.8322,4
US,Mississippi State,39762,Mississippi,MS,Oktibbeha,105,,,33.4156,-88.7433,1
US,Sturgis,39769,Mississippi,MS,Oktibbeha,105,,,33.357,-89.0473,4
US,Batesville,38606,Mississippi,MS,Panola,107,,,34.3115,-89.9443,4
US,Como,38619,Mississippi,MS,Panola,107,,,34.5137,-89.9155,4
US,Courtland,38620,Mississippi,MS,Panola,107,,,34.2596,-89.9396,4
US,Crenshaw,38621,Mississippi,MS,Panola,107,,,34.4491,-90.1701,4
US,Pope,38658,Mississippi,MS,Panola,107,,,34.1906,-90.0027,4
US,Sarah,38665,Mississippi,MS,Panola,107,,,34.591,-90.162,4
US,Sardis,38666,Mississippi,MS,Panola,107,,,34.4276,-89.9221,4
US,Carriere,39426,Mississippi,MS,Pearl River,109,,,30.6178,-89.5779,4
US,Mc Neill,39457,Mississippi,MS,Pearl River,109,,,30.6669,-89.6734,1
US,Nicholson,39463,Mississippi,MS,Pearl River,109,,,30.5637,-89.5578,4
US,Picayune,39466,Mississippi,MS,Pearl River,109,,,30.5418,-89.691,4
US,Poplarville,39470,Mississippi,MS,Pearl River,109,,,30.8524,-89.5648,4
US,Beaumont,39423,Mississippi,MS,Perry,111,,,31.1693,-88.92,4
US,New Augusta,39462,Mississippi,MS,Perry,111,,,31.2026,-89.0367,4
US,Ovett,39464,Mississippi,MS,Perry,111,,,31.4738,-89.0396,4
US,Richton,39476,Mississippi,MS,Perry,111,,,31.3434,-88.9101,4
US,Chatawa,39632,Mississippi,MS,Pike,113,,,31.1145,-90.4875,4
US,Fernwood,39635,Mississippi,MS,Pike,113,,,31.1855,-90.449,4
US,Mccomb,39648,Mississippi,MS,Pike,113,,,31.1769,-90.4016,4
US,Mccomb,39649,Mississippi,MS,Pike,113,,,31.2438,-90.4532,4
US,Magnolia,39652,Mississippi,MS,Pike,113,,,31.1217,-90.4831,4
US,Osyka,39657,Mississippi,MS,Pike,113,,,31.0217,-90.479,4
US,Summit,39666,Mississippi,MS,Pike,113,,,31.2975,-90.4654,4
US,Algoma,38820,Mississippi,MS,Pontotoc,115,,,34.1715,-89.0328,4
US,Ecru,38841,Mississippi,MS,Pontotoc,115,,,34.3366,-89.0109,4
US,Pontotoc,38863,Mississippi,MS,Pontotoc,115,,,34.217,-88.9868,4
US,Randolph,38864,Mississippi,MS,Pontotoc,115,,,34.1617,-89.1795,4
US,Sherman,38869,Mississippi,MS,Pontotoc,115,,,34.3575,-88.8351,4
US,Thaxton,38871,Mississippi,MS,Pontotoc,115,,,34.3136,-89.1515,4
US,Booneville,38829,Mississippi,MS,Prentiss,117,,,34.6694,-88.5443,4
US,Marietta,38856,Mississippi,MS,Prentiss,117,,,34.5011,-88.4498,4
US,New Site,38859,Mississippi,MS,Prentiss,117,,,34.5315,-88.3875,4
US,Wheeler,38880,Mississippi,MS,Prentiss,117,,,34.6126,-88.5822,4
US,Belen,38609,Mississippi,MS,Quitman,119,,,34.2351,-90.2927,4
US,Crowder,38622,Mississippi,MS,Quitman,119,,,34.1731,-90.1364,4
US,Darling,38623,Mississippi,MS,Quitman,119,,,34.359,-90.2743,4
US,Falcon,38628,Mississippi,MS,Quitman,119,,,34.3932,-90.2565,4
US,Lambert,38643,Mississippi,MS,Quitman,119,,,34.1837,-90.263,4
US,Marks,38646,Mississippi,MS,Quitman,119,,,34.2607,-90.2816,4
US,Vance,38964,Mississippi,MS,Quitman,119,,,34.0936,-90.3752,4
US,Brandon,39042,Mississippi,MS,Rankin,121,,,32.3038,-89.964,4
US,Brandon,39043,Mississippi,MS,Rankin,121,,,32.269,-89.9875,4
US,Brandon,39047,Mississippi,MS,Rankin,121,,,32.3886,-89.9584,4
US,Florence,39073,Mississippi,MS,Rankin,121,,,32.1535,-90.1312,4
US,Pelahatchie,39145,Mississippi,MS,Rankin,121,,,32.318,-89.7913,4
US,Piney Woods,39148,Mississippi,MS,Rankin,121,,,32.0627,-89.9929,4
US,Puckett,39151,Mississippi,MS,Rankin,121,,,32.1062,-89.7836,4
US,Sandhill,39161,Mississippi,MS,Rankin,121,,,32.4983,-89.8686,1
US,Star,39167,Mississippi,MS,Rankin,121,,,32.094,-90.0462,4
US,Whitfield,39193,Mississippi,MS,Rankin,121,,,32.2348,-90.0726,4
US,Pearl,39208,Mississippi,MS,Rankin,121,,,32.2604,-90.0897,4
US,Richland,39218,Mississippi,MS,Rankin,121,,,32.2287,-90.1591,4
US,Flowood,39232,Mississippi,MS,Rankin,121,,,32.3299,-90.0915,4
US,Pearl,39288,Mississippi,MS,Rankin,121,,,32.2746,-90.132,4
US,Jackson,39298,Mississippi,MS,Rankin,121,,,32.3199,-89.9923,4
US,Forest,39074,Mississippi,MS,Scott,123,,,32.347,-89.4672,4
US,Harperville,39080,Mississippi,MS,Scott,123,,,32.4925,-89.4946,4
US,Hillsboro,39087,Mississippi,MS,Scott,123,,,32.4706,-89.5171,4
US,Lake,39092,Mississippi,MS,Scott,123,,,32.3459,-89.3414,4
US,Ludlow,39098,Mississippi,MS,Scott,123,,,32.566,-89.7135,4
US,Morton,39117,Mississippi,MS,Scott,123,,,32.4029,-89.5949,4
US,Pulaski,39152,Mississippi,MS,Scott,123,,,32.2745,-89.5627,4
US,Sebastopol,39359,Mississippi,MS,Scott,123,,,32.5729,-89.3351,4
US,Anguilla,38721,Mississippi,MS,Sharkey,125,,,32.9739,-90.8316,4
US,Panther Burn,38765,Mississippi,MS,Sharkey,125,,,33.0662,-90.8684,4
US,Cary,39054,Mississippi,MS,Sharkey,125,,,32.806,-90.9268,4
US,Delta City,39061,Mississippi,MS,Sharkey,125,,,33.074,-90.7951,4
US,Rolling Fork,39159,Mississippi,MS,Sharkey,125,,,32.8733,-90.8833,4
US,Braxton,39044,Mississippi,MS,Simpson,127,,,32.0016,-89.9672,4
US,D Lo,39062,Mississippi,MS,Simpson,127,,,31.9857,-89.9012,4
US,Harrisville,39082,Mississippi,MS,Simpson,127,,,31.9676,-90.1054,4
US,Magee,39111,Mississippi,MS,Simpson,127,,,31.8495,-89.7503,4
US,Mendenhall,39114,Mississippi,MS,Simpson,127,,,31.9494,-89.8095,4
US,Pinola,39149,Mississippi,MS,Simpson,127,,,31.8277,-90.0088,4
US,Mize,39116,Mississippi,MS,Smith,129,,,31.8473,-89.5741,4
US,Raleigh,39153,Mississippi,MS,Smith,129,,,32.0508,-89.5088,4
US,Taylorsville,39168,Mississippi,MS,Smith,129,,,31.8394,-89.4049,4
US,Mc Henry,39561,Mississippi,MS,Stone,131,,,30.6975,-89.1536,1
US,Perkinston,39573,Mississippi,MS,Stone,131,,,30.7669,-89.14,4
US,Wiggins,39577,Mississippi,MS,Stone,131,,,30.8609,-89.1324,4
US,Doddsville,38736,Mississippi,MS,Sunflower,133,,,33.63,-90.5264,4
US,Drew,38737,Mississippi,MS,Sunflower,133,,,33.867,-90.5406,4
US,Parchman,38738,Mississippi,MS,Sunflower,133,,,33.9179,-90.4965,4
US,Indianola,38749,Mississippi,MS,Sunflower,133,,,33.451,-90.6551,4
US,Indianola,38751,Mississippi,MS,Sunflower,133,,,33.451,-90.6551,4
US,Inverness,38753,Mississippi,MS,Sunflower,133,,,33.349,-90.6051,4
US,Moorhead,38761,Mississippi,MS,Sunflower,133,,,33.4783,-90.5143,4
US,Rome,38768,Mississippi,MS,Sunflower,133,,,33.9632,-90.4784,4
US,Ruleville,38771,Mississippi,MS,Sunflower,133,,,33.7241,-90.5527,4
US,Sunflower,38778,Mississippi,MS,Sunflower,133,,,33.5567,-90.5451,4
US,Cascilla,38920,Mississippi,MS,Tallahatchie,135,,,33.9079,-90.0362,4
US,Charleston,38921,Mississippi,MS,Tallahatchie,135,,,33.9726,-90.1116,4
US,Enid,38927,Mississippi,MS,Tallahatchie,135,,,34.1263,-90.0044,4
US,Glendora,38928,Mississippi,MS,Tallahatchie,135,,,33.8573,-90.288,4
US,Philipp,38950,Mississippi,MS,Tallahatchie,135,,,33.7574,-90.2091,4
US,Sumner,38957,Mississippi,MS,Tallahatchie,135,,,33.9833,-90.3895,4
US,Swan Lake,38958,Mississippi,MS,Tallahatchie,135,,,33.9292,-90.1885,4
US,Tippo,38962,Mississippi,MS,Tallahatchie,135,,,33.9121,-90.1806,4
US,Tutwiler,38963,Mississippi,MS,Tallahatchie,135,,,34.0148,-90.4318,4
US,Webb,38966,Mississippi,MS,Tallahatchie,135,,,33.9473,-90.3443,4
US,Arkabutla,38602,Mississippi,MS,Tate,137,,,34.6863,-90.1068,4
US,Coldwater,38618,Mississippi,MS,Tate,137,,,34.6924,-89.9869,4
US,Independence,38638,Mississippi,MS,Tate,137,,,34.6959,-89.8288,4
US,Senatobia,38668,Mississippi,MS,Tate,137,,,34.6323,-89.8855,4
US,Blue Mountain,38610,Mississippi,MS,Tippah,139,,,34.671,-89.0088,4
US,Dumas,38625,Mississippi,MS,Tippah,139,,,34.6491,-88.8072,4
US,Falkner,38629,Mississippi,MS,Tippah,139,,,34.8417,-88.9525,4
US,Ripley,38663,Mississippi,MS,Tippah,139,,,34.7509,-88.924,4
US,Tiplersville,38674,Mississippi,MS,Tippah,139,,,34.9029,-88.9157,4
US,Walnut,38683,Mississippi,MS,Tippah,139,,,34.9527,-88.9053,4
US,Belmont,38827,Mississippi,MS,Tishomingo,141,,,34.5102,-88.2309,4
US,Burnsville,38833,Mississippi,MS,Tishomingo,141,,,34.8579,-88.307,4
US,Dennis,38838,Mississippi,MS,Tishomingo,141,,,34.5497,-88.2117,4
US,Iuka,38852,Mississippi,MS,Tishomingo,141,,,34.8089,-88.1983,4
US,Tishomingo,38873,Mississippi,MS,Tishomingo,141,,,34.6478,-88.2194,4
US,Dundee,38626,Mississippi,MS,Tunica,143,,,34.5357,-90.3693,4
US,Robinsonville,38664,Mississippi,MS,Tunica,143,,,34.8093,-90.3052,4
US,Sledge,38670,Mississippi,MS,Tunica,143,,,34.3823,-90.209,4
US,Tunica,38676,Mississippi,MS,Tunica,143,,,34.6884,-90.3685,4
US,Etta,38627,Mississippi,MS,Union,145,,,34.4352,-89.1767,4
US,Myrtle,38650,Mississippi,MS,Union,145,,,34.5402,-89.1157,4
US,New Albany,38652,Mississippi,MS,Union,145,,,34.4851,-89.0031,4
US,Blue Springs,38828,Mississippi,MS,Union,145,,,34.4273,-88.859,4
US,Tylertown,39667,Mississippi,MS,Walthall,147,,,31.1466,-90.1169,4
US,Redwood,39156,Mississippi,MS,Warren,149,,,32.4867,-90.7859,4
US,Vicksburg,39180,Mississippi,MS,Warren,149,,,32.3258,-90.8507,4
US,Vicksburg,39181,Mississippi,MS,Warren,149,,,32.3486,-90.8642,4
US,Vicksburg,39182,Mississippi,MS,Warren,149,,,32.3486,-90.8642,4
